;id_res;id_vig;t;vig_rating_live;vig_rating_work;vig_rating_social_ben;vig_gender;vig_origin;vig_reason;vig_qualific;vig_language;vig_religion;res_gender;res_educ_cat1;res_religious_denom;res_migr_friends;res_eastgerman;res_age;res_empl;weight
15087;SVYQ2O;12.0;second;1.0;1.0;1.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;Medium;None;None;No;47.0;Not in labor force;0.20768847
15088;SVYQ2O;13.0;first;1.0;4.0;4.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;Medium;None;Some;No;46.0;Part-time employed;0.20768847
15089;SVYQ2O;13.0;second;1.0;1.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;Medium;None;None;No;47.0;Not in labor force;0.20768847
15090;SVYQ2O;14.0;first;7.0;7.0;7.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;Medium;None;Some;No;46.0;Part-time employed;0.20768847
15091;SVYQ2O;14.0;second;1.0;1.0;1.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;Medium;None;None;No;47.0;Not in labor force;0.20768847
15092;SWF7OY;1.0;first;6.0;6.0;6.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15093;SWF7OY;1.0;second;4.0;4.0;2.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15094;SWF7OY;2.0;first;7.0;7.0;7.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15095;SWF7OY;2.0;second;6.0;6.0;3.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15096;SWF7OY;3.0;first;6.0;6.0;6.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15097;SWF7OY;3.0;second;4.0;4.0;2.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15098;SWF7OY;4.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15099;SWF7OY;4.0;second;6.0;6.0;3.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15100;SWF7OY;5.0;first;2.0;2.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15101;SWF7OY;5.0;second;2.0;2.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15102;SWF7OY;6.0;first;7.0;7.0;7.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15103;SWF7OY;6.0;second;4.0;4.0;3.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15104;SWF7OY;7.0;first;6.0;6.0;6.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15105;SWF7OY;7.0;second;3.0;3.0;2.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15106;SWF7OY;8.0;first;7.0;7.0;7.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15107;SWF7OY;8.0;second;5.0;5.0;3.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15108;SWF7OY;9.0;first;7.0;7.0;7.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15109;SWF7OY;9.0;second;5.0;5.0;3.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15110;SWF7OY;10.0;first;7.0;7.0;7.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15111;SWF7OY;10.0;second;4.0;4.0;2.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15112;SWF7OY;11.0;first;6.0;6.0;6.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15113;SWF7OY;11.0;second;3.0;3.0;2.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15114;SWF7OY;12.0;first;2.0;7.0;2.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15115;SWF7OY;12.0;second;2.0;2.0;2.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15116;SWF7OY;13.0;first;3.0;5.0;2.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15117;SWF7OY;13.0;second;2.0;2.0;2.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15118;SWF7OY;14.0;first;7.0;7.0;7.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Some;No;61.0;Part-time employed;19.458.355
15119;SWF7OY;14.0;second;3.0;3.0;2.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Some;No;62.0;Full-time employed;19.458.355
15120;SX23XT;1.0;first;6.0;6.0;4.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15121;SX23XT;1.0;second;4.0;6.0;2.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15122;SX23XT;2.0;first;7.0;7.0;4.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15123;SX23XT;2.0;second;4.0;6.0;2.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15124;SX23XT;3.0;first;6.0;6.0;4.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15125;SX23XT;3.0;second;2.0;6.0;2.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15126;SX23XT;4.0;first;6.0;6.0;4.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15127;SX23XT;4.0;second;4.0;6.0;2.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15128;SX23XT;5.0;first;5.0;5.0;4.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15129;SX23XT;5.0;second;4.0;6.0;2.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15130;SX23XT;6.0;first;6.0;6.0;4.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15131;SX23XT;6.0;second;5.0;5.0;3.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15132;SX23XT;7.0;first;6.0;6.0;4.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15133;SX23XT;7.0;second;5.0;5.0;2.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15134;SX23XT;8.0;first;6.0;6.0;4.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15135;SX23XT;8.0;second;4.0;6.0;2.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15136;SX23XT;9.0;first;6.0;6.0;4.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15137;SX23XT;9.0;second;5.0;6.0;2.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15138;SX23XT;10.0;first;6.0;6.0;4.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15139;SX23XT;10.0;second;5.0;6.0;2.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15140;SX23XT;11.0;first;6.0;6.0;4.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15141;SX23XT;11.0;second;4.0;6.0;3.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15142;SX23XT;12.0;first;5.0;5.0;4.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15143;SX23XT;12.0;second;3.0;6.0;2.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15144;SX23XT;13.0;first;5.0;5.0;4.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15145;SX23XT;13.0;second;3.0;6.0;2.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15146;SX23XT;14.0;first;6.0;6.0;4.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;None;Few;Yes;47.0;Part-time employed;11.087.606
15147;SX23XT;14.0;second;5.0;6.0;3.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;None;None;Yes;48.0;Full-time employed;11.087.606
15148;SY0BV1;1.0;first;7.0;7.0;1.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15149;SY0BV1;1.0;second;7.0;7.0;1.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15150;SY0BV1;2.0;first;7.0;7.0;1.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15151;SY0BV1;2.0;second;7.0;7.0;1.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15152;SY0BV1;3.0;first;7.0;7.0;1.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15153;SY0BV1;3.0;second;7.0;7.0;1.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15154;SY0BV1;4.0;first;1.0;1.0;1.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15155;SY0BV1;4.0;second;7.0;7.0;1.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15156;SY0BV1;5.0;first;1.0;1.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15157;SY0BV1;5.0;second;1.0;1.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15158;SY0BV1;6.0;first;7.0;7.0;1.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15159;SY0BV1;6.0;second;7.0;7.0;1.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15160;SY0BV1;7.0;first;5.0;7.0;1.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15161;SY0BV1;7.0;second;1.0;1.0;1.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15162;SY0BV1;8.0;first;6.0;7.0;1.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15163;SY0BV1;8.0;second;1.0;1.0;1.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15164;SY0BV1;9.0;first;7.0;7.0;3.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15165;SY0BV1;9.0;second;7.0;7.0;1.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15166;SY0BV1;10.0;first;7.0;7.0;1.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15167;SY0BV1;10.0;second;1.0;1.0;1.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15168;SY0BV1;11.0;first;7.0;7.0;1.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15169;SY0BV1;11.0;second;1.0;1.0;1.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15170;SY0BV1;12.0;first;1.0;1.0;1.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15171;SY0BV1;12.0;second;1.0;1.0;1.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15172;SY0BV1;13.0;first;1.0;1.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15173;SY0BV1;13.0;second;1.0;1.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15174;SY0BV1;14.0;first;1.0;1.0;1.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;59.0;Part-time employed;10.660.893
15175;SY0BV1;14.0;second;4.0;4.0;1.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;High;Christian;Few;No;60.0;Part-time employed;10.660.893
15176;SZ75EB;1.0;first;7.0;7.0;7.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15177;SZ75EB;1.0;second;2.0;2.0;2.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15178;SZ75EB;2.0;first;7.0;7.0;7.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15179;SZ75EB;2.0;second;2.0;2.0;2.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15180;SZ75EB;3.0;first;7.0;7.0;7.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15181;SZ75EB;3.0;second;2.0;2.0;2.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15182;SZ75EB;4.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15183;SZ75EB;4.0;second;2.0;2.0;2.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15184;SZ75EB;5.0;first;7.0;7.0;7.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15185;SZ75EB;5.0;second;2.0;2.0;2.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15186;SZ75EB;6.0;first;7.0;7.0;7.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15187;SZ75EB;6.0;second;2.0;2.0;2.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15188;SZ75EB;7.0;first;7.0;7.0;7.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15189;SZ75EB;7.0;second;2.0;2.0;2.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15190;SZ75EB;8.0;first;7.0;7.0;7.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15191;SZ75EB;8.0;second;2.0;2.0;2.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15192;SZ75EB;9.0;first;7.0;7.0;7.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15193;SZ75EB;9.0;second;2.0;2.0;2.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15194;SZ75EB;10.0;first;7.0;7.0;7.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15195;SZ75EB;10.0;second;2.0;2.0;2.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15196;SZ75EB;11.0;first;7.0;7.0;7.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15197;SZ75EB;11.0;second;2.0;2.0;2.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15198;SZ75EB;12.0;first;7.0;7.0;7.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15199;SZ75EB;12.0;second;2.0;2.0;2.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15200;SZ75EB;13.0;first;7.0;7.0;7.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15201;SZ75EB;13.0;second;2.0;2.0;2.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15202;SZ75EB;14.0;first;7.0;7.0;7.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;Few;Yes;33.0;Unemployed;10.403.477
15203;SZ75EB;14.0;second;2.0;2.0;2.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Male;Medium;None;None;Yes;34.0;Not in labor force;10.403.477
15204;T15HMU;1.0;first;5.0;6.0;4.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15205;T15HMU;1.0;second;5.0;5.0;4.0;Male;Lebanon;Better Life, no Prospective Job;High ('Hochschulabschluss');High;Christ;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15206;T15HMU;2.0;first;4.0;5.0;3.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15207;T15HMU;2.0;second;6.0;7.0;6.0;Female;Lebanon;Political Persecution;High ('Hochschulabschluss');High;Muslim;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15208;T15HMU;3.0;first;6.0;7.0;5.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15209;T15HMU;3.0;second;7.0;7.0;6.0;Male;France;Prospective Job;High ('Hochschulabschluss');High;Not religious;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15210;T15HMU;4.0;first;4.0;5.0;3.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15211;T15HMU;4.0;second;3.0;4.0;3.0;Male;Kenya;Prospective Job;High ('Hochschulabschluss');High;Muslim;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15212;T15HMU;5.0;first;1.0;1.0;1.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15213;T15HMU;5.0;second;4.0;5.0;3.0;Male;France;Better Life, no Prospective Job;High ('Hochschulabschluss');Low;Muslim;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15214;T15HMU;6.0;first;3.0;4.0;2.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15215;T15HMU;6.0;second;4.0;4.0;3.0;Male;Kenya;Political Persecution;Low ('geringqualifiziert');High;Muslim;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15216;T15HMU;7.0;first;4.0;5.0;3.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15217;T15HMU;7.0;second;5.0;5.0;4.0;Male;Kenya;Prospective Job;Low ('geringqualifiziert');Low;Christ;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15218;T15HMU;8.0;first;5.0;6.0;4.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15219;T15HMU;8.0;second;5.0;5.0;3.0;Male;Lebanon;Political Persecution;Low ('geringqualifiziert');Low;Not religious;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15220;T15HMU;9.0;first;5.0;5.0;4.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15221;T15HMU;9.0;second;6.0;7.0;6.0;Female;Kenya;Political Persecution;High ('Hochschulabschluss');Low;Christ;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15222;T15HMU;10.0;first;5.0;6.0;4.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15223;T15HMU;10.0;second;6.0;6.0;5.0;Female;Kenya;Prospective Job;High ('Hochschulabschluss');Low;Not religious;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15224;T15HMU;11.0;first;6.0;6.0;4.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15225;T15HMU;11.0;second;7.0;7.0;6.0;Female;France;Prospective Job;Low ('geringqualifiziert');High;Christ;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15226;T15HMU;12.0;first;4.0;5.0;2.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15227;T15HMU;12.0;second;3.0;3.0;2.0;Female;Kenya;Better Life, no Prospective Job;Low ('geringqualifiziert');High;Not religious;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15228;T15HMU;13.0;first;1.0;2.0;1.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15229;T15HMU;13.0;second;2.0;2.0;2.0;Female;France;Better Life, no Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
15230;T15HMU;14.0;first;3.0;4.0;3.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;Medium;Christian;None;No;31.0;Not in labor force;0.7912698
15231;T15HMU;14.0;second;4.0;4.0;3.0;Female;Lebanon;Prospective Job;Low ('geringqualifiziert');Low;Muslim;Female;Medium;Christian;None;No;32.0;Unemployed;0.7912698
