Year,Country / territory of asylum/residence,Origin,RSD procedure type / level,Tota pending start-year,of which UNHCR-assisted(start-year),Applied during year,decisions_recognized,decisions_other,Rejected,Otherwise closed,Total decisions,Total pending end-year,of which UNHCR-assisted(end-year)
2013,Finland,Cambodia,G / FI,0.0,0,2,0,0,0,0,,2,0
2013,France,Cambodia,G / FI,0.0,0,37,0,0,0,0,,24,0
2013,France,Cambodia,G / AR,14.0,0,10,1,0,13,1,15,8,0
2013,United Kingdom,Cambodia,G / FI,0.0,0,0,0,0,0,0,,0,0
2013,Turkey,Cambodia,U / FI,0.0,0,1,0,0,0,0,,1,1
2013,Poland,Kiribati,G / FI,0.0,0,0,0,0,0,0,,1,0
2013,Poland,Kiribati,G / AR,0.0,0,0,0,0,1,0,1,0,0
2013,United Kingdom,Saint Kitts and Nevis,G / FI,1.0,0,3,0,0,4,0,4,2,0
2013,United Kingdom,Saint Kitts and Nevis,G / AR,0.0,0,2,0,0,1,0,1,0,0
2013,Austria,Rep. of Korea,G / FA,0.0,0,1,0,0,0,0,,1,0
2013,Belgium,Rep. of Korea,G / FI,1.0,0,0,0,0,1,0,1,0,0
2013,Switzerland,Rep. of Korea,G / FI,0.0,0,1,0,0,0,0,,1,0
2013,Germany,Rep. of Korea,G / NA,2.0,0,2,0,0,1,0,1,3,0
2013,Germany,Rep. of Korea,G / JR,0.0,0,0,0,0,0,0,,1,0
2013,France,Rep. of Korea,G / FI,0.0,0,0,0,0,0,0,,2,0
2013,France,Rep. of Korea,G / AR,1.0,0,1,0,0,1,0,1,1,0
2013,United Kingdom,Rep. of Korea,G / FI,12.0,0,10,1,0,2,5,8,9,0
2013,United Kingdom,Rep. of Korea,G / AR,0.0,0,0,0,0,0,0,,0,0
2013,Hungary,Rep. of Korea,G / FI,0.0,0,1,0,0,1,1,2,0,0
2013,Italy,Rep. of Korea,G / FI,1.0,0,0,0,0,0,0,,0,0
2013,Netherlands,Rep. of Korea,G / FI,0.0,0,2,0,0,1,0,1,0,0
2013,Norway,Rep. of Korea,G / AR,2.0,0,0,0,2,0,1,3,0,0
2013,Sweden,Rep. of Korea,G / FI,1.0,0,2,1,0,0,2,3,0,0
2013,Sweden,Rep. of Korea,G / AR,4.0,0,0,0,0,3,0,3,1,0
2013,Ukraine,Kuwait,G / FI,0.0,0,1,0,0,0,1,1,0,0
2013,Bosnia and Herzegovina,Kuwait,G / FI,0.0,0,1,0,0,0,1,1,0,0
2013,Switzerland,Kuwait,G / FI,0.0,0,2,0,0,0,2,2,1,0
2013,Switzerland,Kuwait,G / AR,0.0,0,1,0,1,0,0,1,0,0
2013,Germany,Kuwait,G / NA,2.0,0,0,0,0,0,0,,2,0
2013,Germany,Kuwait,G / JR,1.0,0,0,0,0,0,0,,0,0
2013,Denmark,Kuwait,G / FI,2.0,0,2,1,0,2,0,3,1,0
2013,Denmark,Kuwait,G / AR,0.0,0,2,0,0,0,0,,2,0
2013,Finland,Kuwait,G / FI,0.0,0,1,0,0,0,0,,0,0
2013,France,Kuwait,G / AR,0.0,0,1,0,0,0,0,,1,0
2013,United Kingdom,Kuwait,G / FI,38.0,0,88,28,1,16,9,54,63,0
2013,United Kingdom,Kuwait,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,United Kingdom,Kuwait,G / AR,0.0,0,18,9,0,11,2,22,0,0
2013,Ireland,Kuwait,G / FI,0.0,0,5,4,0,0,0,4,1,0
2013,Ireland,Kuwait,G / AR,4.0,0,0,1,0,3,0,4,0,0
2013,Ireland,Kuwait,G / SP,21.0,0,2,0,0,1,2,3,20,0
2013,Italy,Kuwait,G / FI,3.0,0,0,0,0,3,0,3,0,0
2013,Luxembourg,Kuwait,G / FI,2.0,0,0,0,0,0,0,,2,0
2013,Netherlands,Kuwait,G / FI,0.0,0,3,1,0,3,1,5,0,0
2013,Netherlands,Kuwait,G / RA,0.0,0,2,0,0,0,0,,0,0
2013,Norway,Kuwait,G / FI,24.0,0,0,0,0,0,0,,0,0
2013,Norway,Kuwait,G / AR,2.0,0,1,0,0,2,0,2,1,0
2013,Sweden,Kuwait,G / FI,5.0,0,11,6,0,14,0,20,4,0
2013,Sweden,Kuwait,G / AR,4.0,0,16,4,1,12,0,17,5,0
2013,Turkey,Kuwait,U / FI,1.0,1,0,0,0,0,0,,1,1
2013,Belgium,Lao People's Dem. Rep.,G / FI,0.0,0,0,0,0,0,0,,1,0
2013,Germany,Lao People's Dem. Rep.,G / NA,0.0,0,0,0,0,0,0,,0,0
2013,Germany,Lao People's Dem. Rep.,G / RA,0.0,0,1,0,0,0,0,,1,0
2013,France,Lao People's Dem. Rep.,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,France,Lao People's Dem. Rep.,G / FI,0.0,0,10,0,0,0,0,,6,0
2013,France,Lao People's Dem. Rep.,G / AR,3.0,0,4,1,0,1,3,5,2,0
2013,United Kingdom,Lao People's Dem. Rep.,G / FI,1.0,0,1,1,0,0,0,1,1,0
2013,Ukraine,Lebanon,G / FI,11.0,9,11,0,0,10,0,10,12,8
2013,Ukraine,Lebanon,G / AR,14.0,11,2,0,0,4,0,4,12,3
2013,Armenia,Lebanon,G / FI,3.0,3,2,3,0,0,0,3,2,2
2013,Armenia,Lebanon,G / JR,1.0,1,0,0,0,0,0,,1,1
2013,Austria,Lebanon,G / FA,59.0,0,20,4,0,28,3,35,45,0
2013,Belgium,Lebanon,G / FI,101.0,0,72,3,1,27,12,43,123,0
2013,Belgium,Lebanon,G / RA,0.0,0,23,0,0,0,11,11,0,0
2013,Belgium,Lebanon,G / JR,0.0,0,0,1,0,22,4,27,0,0
2013,Bulgaria,Lebanon,G / FI,2.0,0,22,0,6,2,5,13,13,13
2013,Bulgaria,Lebanon,G / RA,0.0,0,2,0,0,0,0,,0,0
2013,Belarus,Lebanon,G / FI,0.0,0,1,0,0,0,1,1,0,0
2013,Switzerland,Lebanon,G / FI,13.0,0,21,0,4,0,25,29,21,0
2013,Switzerland,Lebanon,G / RA,0.0,0,3,0,0,0,0,,0,0
2013,Switzerland,Lebanon,G / AR,1.0,0,19,0,0,16,1,17,3,0
2013,Cyprus,Lebanon,G / FI,8.0,0,5,0,0,9,0,9,4,0
2013,Cyprus,Lebanon,G / AR,13.0,0,12,0,0,11,3,14,11,0
2013,Germany,Lebanon,G / NA,353.0,0,496,14,11,277,58,360,490,0
2013,Germany,Lebanon,G / RA,79.0,0,60,0,2,6,49,57,79,0
2013,Germany,Lebanon,G / JR,225.0,0,0,0,0,0,0,,255,0
2013,Denmark,Lebanon,G / FI,2.0,0,42,0,0,9,0,9,8,0
2013,Denmark,Lebanon,G / AR,4.0,0,5,0,0,5,0,5,1,0
2013,Spain,Lebanon,G / FI,10.0,0,26,0,0,0,0,,26,0
2013,Finland,Lebanon,G / FI,2.0,0,4,0,1,0,2,3,1,0
2013,France,Lebanon,G / RA,0.0,0,2,0,0,0,0,,0,0
2013,France,Lebanon,G / FI,0.0,0,42,0,0,0,0,,22,0
2013,France,Lebanon,G / AR,7.0,0,17,1,0,14,1,16,7,0
2013,United Kingdom,Lebanon,G / FI,67.0,0,83,8,1,47,6,62,78,0
2013,United Kingdom,Lebanon,G / RA,0.0,0,2,0,0,1,0,1,0,0
2013,United Kingdom,Lebanon,G / AR,0.0,0,30,7,0,17,2,26,0,0
2013,Greece,Lebanon,G / FI,0.0,0,6,0,0,2,6,8,10,0
2013,Greece,Lebanon,G / AR,0.0,0,1,0,0,1,2,3,54,0
2013,Croatia,Lebanon,G / FI,1.0,1,0,0,0,1,0,1,0,0
2013,Hungary,Lebanon,G / FI,0.0,0,3,0,0,0,1,1,0,0
2013,Hungary,Lebanon,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Ireland,Lebanon,G / AR,2.0,0,0,1,0,1,0,2,0,0
2013,Ireland,Lebanon,G / SP,12.0,0,1,0,0,9,0,9,4,0
2013,Italy,Lebanon,G / FI,68.0,0,69,23,29,34,0,86,31,0
2013,Kazakhstan,Lebanon,G / FI,0.0,0,1,0,0,1,0,1,0,0
2013,Liechtenstein,Lebanon,G / FI,0.0,0,2,0,0,0,2,2,0,0
2013,Lithuania,Lebanon,G / FI,1.0,0,1,0,0,0,2,2,0,0
2013,Luxembourg,Lebanon,G / FI,3.0,0,1,0,0,2,0,2,2,0
2013,Latvia,Lebanon,G / FI,2.0,0,0,0,0,2,0,2,0,0
2013,Montenegro,Lebanon,G / FA,0.0,0,1,0,0,0,1,1,0,0
2013,Netherlands,Lebanon,G / JR,0.0,0,0,0,0,2,0,2,0,0
2013,Netherlands,Lebanon,G / FI,0.0,0,18,0,1,22,3,26,0,0
2013,Netherlands,Lebanon,G / RA,0.0,0,4,0,0,0,0,,0,0
2013,Norway,Lebanon,G / FI,0.0,0,24,0,3,4,16,23,9,0
2013,Norway,Lebanon,G / AR,16.0,0,27,0,5,30,1,36,6,0
2013,Norway,Lebanon,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Poland,Lebanon,G / FI,7.0,0,6,0,0,0,12,12,5,0
2013,Portugal,Lebanon,G / FI,0.0,0,1,0,0,0,0,,0,0
2013,Romania,Lebanon,G / FI,0.0,0,8,1,1,3,0,5,1,1
2013,Slovenia,Lebanon,G / FI,0.0,0,2,0,0,0,2,2,0,0
2013,Sweden,Lebanon,G / FI,192.0,0,462,17,74,201,46,338,214,0
2013,Sweden,Lebanon,G / AR,94.0,0,241,6,14,241,20,281,102,0
2013,Turkey,Lebanon,U / FI,10.0,10,19,0,0,0,5,5,24,24
2013,Turkey,Lebanon,U / AR,0.0,0,1,0,0,1,0,1,0,0
2013,Ukraine,Liberia,G / FI,2.0,2,3,0,0,0,2,2,3,0
2013,Ukraine,Liberia,G / AR,14.0,11,0,0,0,0,0,,14,0
2013,Austria,Liberia,G / FA,35.0,0,24,0,0,21,1,22,36,0
2013,Belgium,Liberia,G / FI,12.0,0,14,0,0,14,0,14,10,0
2013,Belgium,Liberia,G / RA,0.0,0,13,0,0,0,3,3,0,0
2013,Belgium,Liberia,G / JR,0.0,0,0,0,0,10,1,11,0,0
2013,Bulgaria,Liberia,G / FI,1.0,0,3,0,0,0,2,2,2,2
2013,Switzerland,Liberia,G / FI,32.0,0,56,0,3,2,58,63,35,0
2013,Switzerland,Liberia,G / RA,0.0,0,6,0,0,0,0,,0,0
2013,Switzerland,Liberia,G / AR,0.0,0,4,0,0,4,0,4,0,0
2013,Germany,Liberia,G / NA,41.0,0,46,0,0,0,9,9,64,0
2013,Germany,Liberia,G / RA,3.0,0,6,0,0,0,2,2,7,0
2013,Germany,Liberia,G / JR,6.0,0,0,0,0,0,0,,9,0
2013,Denmark,Liberia,G / FI,0.0,0,4,0,0,1,0,1,1,0
2013,Denmark,Liberia,G / AR,1.0,0,1,0,0,1,0,1,0,0
2013,Spain,Liberia,G / FI,20.0,0,12,0,0,3,0,3,22,0
2013,Finland,Liberia,G / FI,1.0,0,3,0,0,2,0,2,3,0
2013,France,Liberia,G / RA,0.0,0,4,0,0,0,0,,0,0
2013,France,Liberia,G / FI,0.0,0,10,0,0,0,0,,7,0
2013,France,Liberia,G / AR,6.0,0,9,0,0,7,0,7,8,0
2013,United Kingdom,Liberia,G / FI,14.0,0,11,1,3,2,3,9,16,0
2013,United Kingdom,Liberia,G / AR,0.0,0,2,3,0,0,0,3,0,0
2013,Greece,Liberia,G / FI,0.0,0,3,0,0,6,0,6,5,0
2013,Greece,Liberia,G / AR,0.0,0,1,0,0,1,0,1,21,0
2013,Hungary,Liberia,G / FI,1.0,0,8,0,0,3,7,10,1,0
2013,Hungary,Liberia,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Ireland,Liberia,G / FI,0.0,0,1,0,0,1,0,1,0,0
2013,Ireland,Liberia,G / AR,3.0,0,1,0,0,1,0,1,3,0
2013,Ireland,Liberia,G / SP,57.0,0,2,0,0,11,0,11,48,0
2013,Iceland,Liberia,G / AR,1.0,0,0,0,0,0,1,1,0,0
2013,Iceland,Liberia,G / FI,0.0,0,1,0,0,0,0,,0,0
2013,Italy,Liberia,G / FI,32.0,0,36,0,25,48,0,73,20,0
2013,Italy,Liberia,G / RA,0.0,0,7,0,0,0,0,,0,0
2013,Luxembourg,Liberia,G / FI,15.0,0,3,0,0,3,9,12,14,0
2013,Luxembourg,Liberia,G / JR,0.0,0,1,0,0,0,0,,0,0
2013,Malta,Liberia,G / FI,0.0,0,2,0,0,1,0,1,1,0
2013,Malta,Liberia,G / AR,0.0,0,0,0,0,2,0,2,0,0
2013,Netherlands,Liberia,G / JR,0.0,0,0,0,0,1,0,1,0,0
2013,Netherlands,Liberia,G / FI,0.0,0,7,0,6,7,1,14,0,0
2013,Netherlands,Liberia,G / RA,0.0,0,6,0,0,0,0,,0,0
2013,Norway,Liberia,G / FI,7.0,0,20,1,0,9,14,24,4,0
2013,Norway,Liberia,G / AR,20.0,0,28,0,2,34,1,37,9,0
2013,Norway,Liberia,G / RA,0.0,0,2,0,0,0,0,,0,0
2013,Portugal,Liberia,G / FI,0.0,0,1,0,0,0,1,1,0,0
2013,Sweden,Liberia,G / FI,5.0,0,23,0,1,7,1,9,10,0
2013,Sweden,Liberia,G / AR,6.0,0,9,0,0,6,1,7,6,0
2013,Turkey,Liberia,U / FI,3.0,3,0,1,0,0,2,3,0,0
2013,Turkey,Liberia,U / AR,0.0,0,2,0,0,0,0,,2,2
2013,Ukraine,Libya,G / FI,7.0,6,0,0,1,0,0,1,6,2
2013,Ukraine,Libya,G / AR,1.0,1,0,0,0,0,0,,1,0
2013,Austria,Libya,G / FA,19.0,0,37,0,0,21,9,30,23,0
2013,Belgium,Libya,G / FI,41.0,0,19,0,0,0,3,3,44,0
2013,Belgium,Libya,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Bulgaria,Libya,G / FI,2.0,0,4,0,0,1,4,5,2,2
2013,Bulgaria,Libya,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Bosnia and Herzegovina,Libya,G / FI,2.0,2,0,0,0,2,0,2,0,0
2013,Bosnia and Herzegovina,Libya,G / JR,2.0,2,0,0,0,2,0,2,0,0
2013,Belarus,Libya,G / FI,0.0,0,1,0,0,0,0,,1,1
2013,Switzerland,Libya,G / FI,101.0,0,140,1,10,2,141,154,113,0
2013,Switzerland,Libya,G / RA,0.0,0,10,0,0,0,0,,0,0
2013,Switzerland,Libya,G / AR,5.0,0,37,0,3,17,16,36,6,0
2013,Cyprus,Libya,G / FI,2.0,0,0,0,0,0,2,2,0,0
2013,Germany,Libya,G / NA,225.0,0,346,1,14,67,37,119,433,0
2013,Germany,Libya,G / RA,24.0,0,12,1,0,1,13,15,20,0
2013,Germany,Libya,G / JR,0.0,0,0,0,0,0,0,,2,0
2013,Denmark,Libya,G / FI,1.0,0,57,0,0,11,0,11,0,0
2013,Denmark,Libya,G / AR,9.0,0,9,0,0,9,0,9,4,0
2013,Spain,Libya,G / FI,35.0,0,14,3,0,16,0,19,12,0
2013,Finland,Libya,G / FI,5.0,0,24,1,0,2,18,21,5,0
2013,Finland,Libya,G / RA,0.0,0,2,0,0,0,0,,0,0
2013,France,Libya,G / RA,0.0,0,2,0,0,0,0,,0,0
2013,France,Libya,G / FI,0.0,0,82,10,0,47,0,57,37,0
2013,France,Libya,G / AR,36.0,0,42,9,1,35,1,46,32,0
2013,United Kingdom,Libya,G / FI,350.0,0,497,170,1,173,29,373,447,0
2013,United Kingdom,Libya,G / RA,0.0,0,11,0,0,0,0,,0,0
2013,United Kingdom,Libya,G / AR,0.0,0,93,28,0,72,6,106,0,0
2013,Georgia,Libya,G / FA,1.0,1,3,0,0,1,1,2,2,2
2013,Greece,Libya,G / FI,0.0,0,8,0,1,6,0,7,8,0
2013,Greece,Libya,G / AR,0.0,0,0,0,0,0,0,,6,0
2013,Croatia,Libya,G / FI,2.0,2,11,0,0,2,10,12,1,1
2013,Croatia,Libya,G / JR,0.0,0,2,0,0,2,0,2,0,0
2013,Hungary,Libya,G / FI,0.0,0,33,0,0,6,26,32,1,0
2013,Hungary,Libya,G / RA,0.0,0,3,0,0,0,0,,0,0
2013,Ireland,Libya,G / FI,5.0,0,5,0,0,6,4,10,0,0
2013,Ireland,Libya,G / AR,1.0,0,6,0,0,5,1,6,1,0
2013,Ireland,Libya,G / SP,9.0,0,3,0,0,1,0,1,11,0
2013,Iceland,Libya,G / AR,0.0,0,2,0,0,0,0,,2,0
2013,Iceland,Libya,G / FI,1.0,0,2,0,0,0,1,1,0,0
2013,Italy,Libya,G / FI,110.0,0,51,18,31,63,0,112,18,0
2013,Luxembourg,Libya,G / FI,17.0,0,16,4,0,2,4,10,16,0
2013,Latvia,Libya,G / FI,0.0,0,0,0,0,0,0,,0,0
2013,Malta,Libya,G / FI,32.0,0,108,65,47,1,13,126,61,0
2013,Malta,Libya,G / AR,0.0,0,0,0,0,3,0,3,0,0
2013,Montenegro,Libya,G / FA,0.0,0,3,0,0,2,1,3,0,0
2013,Netherlands,Libya,G / JR,0.0,0,0,1,5,17,0,23,0,0
2013,Netherlands,Libya,G / FI,0.0,0,147,4,20,139,10,173,0,0
2013,Netherlands,Libya,G / RA,0.0,0,37,0,0,0,0,,0,0
2013,Norway,Libya,G / FI,6.0,0,71,2,0,14,68,84,18,0
2013,Norway,Libya,G / AR,41.0,0,64,2,0,82,7,91,11,0
2013,Norway,Libya,G / RA,0.0,0,4,0,0,0,0,,0,0
2013,Poland,Libya,G / FI,1.0,0,1,0,0,0,2,2,3,0
2013,Portugal,Libya,G / FI,4.0,0,0,0,4,0,0,4,0,0
2013,Romania,Libya,G / FI,0.0,0,1,0,1,1,0,2,0,0
2013,Romania,Libya,G / RA,0.0,0,3,0,0,0,0,,0,0
2013,Slovakia,Libya,G / FI,0.0,0,3,0,0,0,3,3,0,0
2013,Slovenia,Libya,G / FI,0.0,0,1,0,0,0,1,1,0,0
2013,Sweden,Libya,G / FI,107.0,0,399,21,7,46,57,131,127,0
2013,Sweden,Libya,G / AR,41.0,0,95,2,2,108,8,120,23,0
2013,Turkey,Libya,U / FI,17.0,17,14,0,0,6,1,7,24,24
2013,Turkey,Libya,U / AR,0.0,0,11,0,0,0,4,4,7,7
2013,France,Saint Lucia,G / FI,0.0,0,0,0,0,0,0,,1,0
2013,France,Saint Lucia,G / AR,0.0,0,2,0,0,0,0,,2,0
2013,United Kingdom,Saint Lucia,G / FI,3.0,0,6,0,0,0,0,,8,0
2013,Luxembourg,Liechtenstein,G / FI,0.0,0,0,0,0,0,2,2,0,0
2013,Ukraine,Sri Lanka,G / FI,21.0,17,12,1,0,6,7,14,19,10
2013,Ukraine,Sri Lanka,G / AR,34.0,26,4,0,0,5,0,5,33,23
2013,Austria,Sri Lanka,G / FA,52.0,0,27,2,0,15,18,35,44,0
2013,Belgium,Sri Lanka,G / FI,68.0,0,70,50,0,38,4,92,61,0
2013,Belgium,Sri Lanka,G / RA,0.0,0,52,0,0,0,12,12,0,0
2013,Belgium,Sri Lanka,G / JR,0.0,0,0,1,0,26,1,28,0,0
2013,Bulgaria,Sri Lanka,G / FI,4.0,0,0,0,0,1,2,3,1,1
2013,Bosnia and Herzegovina,Sri Lanka,G / FI,0.0,0,1,0,0,0,1,1,0,0
2013,Belarus,Sri Lanka,G / FI,1.0,1,0,0,1,0,0,1,0,0
2013,Belarus,Sri Lanka,G / JR,0.0,0,1,0,0,1,0,1,0,0
2013,Switzerland,Sri Lanka,G / FI,1126.0,0,455,150,139,311,172,772,1571,0
2013,Switzerland,Sri Lanka,G / RA,0.0,0,229,0,0,0,0,,0,0
2013,Switzerland,Sri Lanka,G / AR,555.0,0,696,0,116,425,380,921,333,0
2013,Cyprus,Sri Lanka,G / FI,30.0,0,50,0,0,58,6,64,16,0
2013,Cyprus,Sri Lanka,G / AR,19.0,0,51,0,0,43,5,48,22,0
2013,Germany,Sri Lanka,G / NA,469.0,0,596,106,19,224,56,405,659,0
2013,Germany,Sri Lanka,G / RA,48.0,0,79,9,3,1,39,52,76,0
2013,Germany,Sri Lanka,G / JR,477.0,0,0,0,0,0,0,,508,0
2013,Denmark,Sri Lanka,G / FI,7.0,0,25,5,0,11,0,16,5,0
2013,Denmark,Sri Lanka,G / AR,16.0,0,12,4,5,14,0,23,5,0
2013,Spain,Sri Lanka,G / FI,25.0,0,12,1,14,2,0,17,14,0
2013,Finland,Sri Lanka,G / FI,20.0,0,14,1,2,16,3,22,15,0
2013,Finland,Sri Lanka,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,France,Sri Lanka,G / RA,0.0,0,624,0,0,0,0,,0,0
2013,France,Sri Lanka,G / FI,0.0,0,2325,385,22,2183,0,2590,1621,0
2013,France,Sri Lanka,G / AR,2095.0,0,2195,551,26,2022,132,2731,1556,0
2013,United Kingdom,Sri Lanka,G / FI,1840.0,0,2278,315,26,1250,92,1683,2396,0
2013,United Kingdom,Sri Lanka,G / RA,0.0,0,32,0,0,0,3,3,0,0
2013,United Kingdom,Sri Lanka,G / AR,0.0,0,980,417,0,492,50,959,0,0
2013,Georgia,Sri Lanka,G / FA,1.0,1,5,0,0,0,0,,6,6
2013,Greece,Sri Lanka,G / FI,0.0,0,46,3,0,47,12,62,33,0
2013,Greece,Sri Lanka,G / AR,0.0,0,26,1,10,22,0,33,195,0
2013,Hungary,Sri Lanka,G / FI,7.0,0,9,0,0,3,9,12,2,0
2013,Ireland,Sri Lanka,G / FI,2.0,0,0,0,0,1,0,1,1,0
2013,Ireland,Sri Lanka,G / AR,0.0,0,1,0,0,1,0,1,0,0
2013,Ireland,Sri Lanka,G / SP,14.0,0,1,0,0,0,0,,15,0
2013,Italy,Sri Lanka,G / FI,46.0,0,71,6,27,43,0,76,27,0
2013,Luxembourg,Sri Lanka,G / FI,4.0,0,0,0,0,0,0,,2,0
2013,Latvia,Sri Lanka,G / FI,0.0,0,1,0,0,0,0,,1,0
2013,Netherlands,Sri Lanka,G / JR,0.0,0,0,3,15,19,0,37,0,0
2013,Netherlands,Sri Lanka,G / FI,0.0,0,142,11,94,86,7,198,0,0
2013,Netherlands,Sri Lanka,G / RA,0.0,0,78,0,0,0,0,,0,0
2013,Norway,Sri Lanka,G / FI,2.0,0,14,6,3,20,3,32,5,0
2013,Norway,Sri Lanka,G / AR,65.0,0,94,1,28,84,2,115,35,0
2013,Norway,Sri Lanka,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Poland,Sri Lanka,G / FI,2.0,0,1,0,0,2,4,6,0,0
2013,Poland,Sri Lanka,G / RA,0.0,0,4,0,0,0,0,,0,0
2013,Poland,Sri Lanka,G / AR,0.0,0,0,0,0,2,0,2,0,0
2013,Portugal,Sri Lanka,G / FI,8.0,0,3,0,8,0,1,9,2,0
2013,Slovenia,Sri Lanka,G / FI,0.0,0,2,0,0,0,1,1,1,0
2013,Sweden,Sri Lanka,G / FI,6.0,0,38,5,0,21,1,27,8,0
2013,Sweden,Sri Lanka,G / AR,5.0,0,21,0,0,20,1,21,12,0
2013,Turkey,Sri Lanka,U / FI,3.0,3,9,0,0,0,0,,12,12
2013,Ireland,Lesotho,G / AR,1.0,0,0,0,0,0,0,,1,0
2013,Ireland,Lesotho,G / SP,2.0,0,0,0,0,0,0,,2,0
2013,Italy,Lesotho,G / FI,1.0,0,0,0,1,0,0,1,0,0
2013,Ukraine,Lithuania,G / FI,3.0,2,0,0,0,0,0,,3,0
2013,Austria,Lithuania,G / FA,1.0,0,0,0,0,0,0,,1,0
2013,Belgium,Lithuania,G / FI,1.0,0,3,0,0,1,0,1,1,0
2013,Belgium,Lithuania,G / RA,0.0,0,0,0,0,0,1,1,0,0
2013,Switzerland,Lithuania,G / FI,0.0,0,3,0,0,0,2,2,1,0
2013,Germany,Lithuania,G / NA,4.0,0,7,0,0,7,1,8,4,0
2013,Germany,Lithuania,G / JR,0.0,0,0,0,0,0,0,,1,0
2013,Denmark,Lithuania,G / FI,0.0,0,2,0,0,2,0,2,0,0
2013,Spain,Lithuania,G / FI,0.0,0,3,0,0,0,0,,0,0
2013,United Kingdom,Lithuania,G / FI,5.0,0,26,0,0,11,5,16,10,0
2013,United Kingdom,Lithuania,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,United Kingdom,Lithuania,G / AR,0.0,0,0,0,0,0,0,,0,0
2013,Iceland,Lithuania,G / FI,0.0,0,1,0,0,0,0,,0,0
2013,Liechtenstein,Lithuania,G / FI,0.0,0,1,0,0,0,1,1,0,0
2013,Luxembourg,Lithuania,G / FI,1.0,0,0,0,0,0,0,,1,0
2013,Netherlands,Lithuania,G / FI,0.0,0,1,0,0,0,0,,0,0
2013,Norway,Lithuania,G / FI,24.0,0,5,0,0,6,0,6,0,0
2013,Norway,Lithuania,G / AR,1.0,0,4,0,0,2,0,2,3,0
2013,Norway,Lithuania,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Sweden,Lithuania,G / FI,0.0,0,2,0,0,1,0,1,0,0
2013,Sweden,Lithuania,G / AR,7.0,0,0,0,0,0,0,,7,0
2013,Belgium,Luxembourg,G / RA,0.0,0,5,0,0,0,0,,0,0
2013,Austria,Latvia,G / FA,2.0,0,1,0,0,1,0,1,2,0
2013,Belgium,Latvia,G / FI,0.0,0,0,0,0,1,0,1,0,0
2013,Belgium,Latvia,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Switzerland,Latvia,G / FI,1.0,0,4,0,0,1,4,5,1,0
2013,Switzerland,Latvia,G / AR,0.0,0,1,0,0,1,0,1,0,0
2013,Germany,Latvia,G / NA,0.0,0,4,0,0,2,1,3,2,0
2013,Germany,Latvia,G / RA,0.0,0,0,0,0,0,0,,1,0
2013,Germany,Latvia,G / JR,5.0,0,0,0,0,0,0,,3,0
2013,Denmark,Latvia,G / FI,0.0,0,1,0,0,0,0,,0,0
2013,United Kingdom,Latvia,G / FI,2.0,0,13,0,0,7,0,7,9,0
2013,United Kingdom,Latvia,G / AR,0.0,0,0,0,0,0,0,,0,0
2013,Croatia,Latvia,G / FI,0.0,0,1,0,0,0,0,,1,1
2013,Luxembourg,Latvia,G / FI,2.0,0,0,0,0,0,1,1,1,0
2013,Netherlands,Latvia,G / FI,0.0,0,1,0,0,0,0,,0,0
2013,Norway,Latvia,G / FI,10.0,0,5,0,0,5,1,6,0,0
2013,Norway,Latvia,G / AR,2.0,0,0,0,0,2,0,2,0,0
2013,Norway,Latvia,G / RA,0.0,0,1,0,0,0,0,,0,0
2013,Sweden,Latvia,G / FI,1.0,0,4,0,1,3,1,5,0,0
2013,Sweden,Latvia,G / AR,4.0,0,3,0,0,5,2,7,2,0
2013,Turkey,Morocco,U / RA,9.0,0,0,0,0,0,3,3,6,6
2013,Austria,Morocco,G / FA,162.0,0,516,1,0,392,80,473,216,0
2013,Belgium,Morocco,G / FI,70.0,0,124,11,0,105,19,135,56,0
2013,Belgium,Morocco,G / RA,0.0,0,21,0,0,0,8,8,0,0
2013,Belgium,Morocco,G / JR,0.0,0,0,3,0,34,10,47,0,0
2013,Bulgaria,Morocco,G / FI,25.0,0,101,0,0,1,85,86,40,40
2013,Bosnia and Herzegovina,Morocco,G / FI,2.0,2,0,0,0,0,2,2,0,0
2013,Switzerland,Morocco,G / FI,354.0,0,974,5,4,64,1220,1293,239,0
2013,Switzerland,Morocco,G / RA,0.0,0,94,0,0,0,0,,0,0
2013,Switzerland,Morocco,G / AR,3.0,0,102,0,1,68,26,95,10,0
2013,Cyprus,Morocco,G / FI,1.0,0,4,0,0,2,1,3,2,0
2013,Germany,Morocco,G / NA,356.0,0,1191,2,2,381,178,563,1000,0
2013,Germany,Morocco,G / RA,19.0,0,41,0,3,0,34,37,27,0
2013,Germany,Morocco,G / JR,46.0,0,0,0,0,0,0,,58,0
2013,Denmark,Morocco,G / FI,5.0,0,167,1,1,24,0,26,5,0
